Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Delays
2006,10,3,2,1828,1835,2005,1955,TZ,157,140,108,10,-7,LGA,MDW,725,1
2006,6,9,5,1747,1729,1857,1843,FL,130,134,99,14,18,ATL,HOU,696,1
2006,12,25,1,2133,1900,47,2230,AA,374,390,329,137,153,JFK,LAX,2475,1
2006,11,19,7,831,829,1014,1019,US,163,170,147,-5,2,PHX,PDX,1009,1
2006,11,5,7,1508,1450,1605,1600,MQ,57,70,39,5,18,EWR,BOS,200,1
2006,12,27,3,1745,1750,1819,1824,AQ,34,34,27,-5,-5,OGG,HNL,100,0
2006,2,27,1,1346,1337,1504,1510,DL,198,213,176,-6,9,ATL,ABQ,1269,1
2006,11,8,3,1229,1225,1504,1510,WN,95,105,82,-6,4,SAN,ABQ,628,1
2006,6,16,5,1236,1245,1418,1427,AS,102,102,85,-9,-9,SJC,PDX,569,0
2006,10,30,1,1859,1859,2053,2100,EV,114,121,99,-7,0,CAE,LGA,617,0
2006,9,24,7,729,729,1004,1011,US,155,162,136,-7,0,PHX,PDX,1009,0
2006,10,26,4,704,700,904,750,F9,180,110,85,74,4,DEN,LAS,629,1
2006,3,5,7,1017,1020,1337,1335,OO,140,135,104,2,-3,SLC,OMA,839,1
2006,9,23,6,1228,1230,1519,1451,CO,171,141,149,28,-2,JAX,EWR,821,1
2006,3,15,3,1839,1800,1956,1913,US,77,73,55,43,39,DCA,LGA,214,1
2006,11,24,5,2002,2000,2122,2120,WN,80,80,65,2,2,OAK,LAX,337,1
2006,8,28,1,1636,1539,1939,1830,CO,183,171,125,69,57,TPA,EWR,998,1
2006,9,29,5,1804,1730,2027,1900,US,143,90,51,87,34,PHL,BOS,280,1
2006,2,18,6,1656,1655,1829,1832,US,93,97,80,-3,1,TPA,CLT,508,1
2006,10,30,1,1942,1930,2016,2007,HA,34,37,21,9,12,HNL,OGG,100,1
2006,4,9,7,800,805,1054,1046,AS,174,161,153,8,-5,SEA,LGB,965,1
2006,2,14,2,1714,1715,2011,2009,UA,237,234,214,2,-1,ORD,TUS,1437,1
2006,4,8,6,2143,2145,2254,2305,EV,71,80,54,-11,-2,ATL,LYH,389,0
2006,2,15,3,1033,1025,1219,1205,WN,166,160,145,14,8,MCO,HOU,848,1
2006,3,30,4,718,725,1100,1111,AA,162,166,145,-11,-7,DFW,FLL,1119,0
2006,2,4,6,956,1000,1150,1209,CO,174,189,156,-19,-4,CLE,IAH,1091,0
2006,2,1,3,1203,1209,1721,1738,AA,198,209,171,-17,-6,OAK,DFW,1456,0
2006,7,26,3,1849,1841,1922,1912,OO,33,31,12,10,8,ONT,LAX,47,1
2006,5,29,1,749,752,840,847,AA,111,115,92,-7,-3,DFW,DEN,641,0
2006,5,1,1,1754,1759,2008,2023,DL,74,84,50,-15,-5,MEM,ATL,332,0
2006,7,17,1,1827,1835,1904,1919,MQ,97,104,76,-15,-8,BUF,ORD,473,0
2006,11,23,4,1535,1545,1725,1733,YV,110,108,90,-8,-10,PHX,GJT,438,0
2006,1,28,6,1026,930,1204,1133,XE,98,123,76,31,56,EWR,CMH,462,1
2006,3,26,7,1900,1905,2159,2217,OO,119,132,103,-18,-5,LAX,COS,833,0
2006,3,28,2,1914,1915,2205,2212,OO,111,117,95,-7,-1,DEN,MLI,751,0
2006,2,13,1,2320,2315,650,639,US,270,264,255,11,5,LAS,PHL,2176,1
2006,11,6,1,1923,1930,2030,2050,WN,67,80,58,-20,-7,OKC,HOU,419,0
2006,7,13,4,1912,1900,2058,2055,WN,286,295,268,3,12,BWI,LAS,2106,1
2006,4,21,5,1856,1852,2117,2130,UA,141,158,124,-13,4,LAX,SEA,954,1
2006,4,29,6,1700,1700,1943,1950,YV,103,110,77,-7,0,ORD,AVP,631,0
2006,4,9,7,825,800,948,929,UA,83,89,60,19,25,IAD,BOS,413,1
2006,1,24,2,846,845,921,921,OO,35,36,16,0,1,DEN,COS,72,1
2006,2,12,7,1032,1025,1212,1226,DL,100,121,82,-14,7,FLL,ATL,581,1
2006,1,3,2,1240,1205,1751,1702,DL,611,597,589,49,35,ATL,HNL,4502,1
2006,3,20,1,1017,920,0,1020,XE,0,60,0,0,57,IAH,AEX,190,1
2006,3,25,6,833,835,1050,1051,DL,257,256,235,-1,-2,CVG,PHX,1569,0
2006,7,5,3,1615,1610,1730,1744,EV,75,94,58,-14,5,CAE,CVG,404,1
2006,2,23,4,1435,1435,1455,1505,WN,80,90,70,-10,0,TUS,LAX,451,0
2006,8,4,5,1354,1350,1451,1450,WN,57,60,43,1,4,PDX,GEG,279,1
2006,3,14,2,1555,1555,1820,1835,WN,145,160,130,-15,0,MCO,ALB,1073,0
2006,3,23,4,1909,1830,2155,2100,US,166,150,134,55,39,PHL,MCO,861,1
2006,2,23,4,726,705,940,904,AS,194,179,173,36,21,DEN,SEA,1024,1
2006,12,12,2,1714,1725,2340,2341,DL,266,256,229,-1,-11,SLC,EWR,1968,0
2006,7,11,2,2125,2130,2300,2300,UA,95,90,69,0,-5,SFO,SAN,447,0
2006,7,27,4,722,729,825,845,UA,123,136,102,-20,-7,PHL,ORD,678,0
2006,10,18,3,1032,1040,0,1104,AA,0,-96,0,0,-8,BUR,DFW,1231,0
2006,6,6,2,1530,1535,1729,1742,FL,119,127,105,-13,-5,IND,TPA,838,0
2006,2,13,1,1508,1510,1549,1602,DL,101,112,87,-13,-2,SLC,SAN,626,0
2006,12,18,1,1631,1640,2000,2015,AA,269,275,237,-15,-9,BOS,DFW,1562,0
2006,7,15,6,0,1843,0,2158,EV,0,135,0,0,0,ICT,ATL,781,0
2006,10,29,7,919,920,1027,1023,US,68,63,49,4,-1,LAS,SAN,258,1
2006,10,6,5,1123,1126,1949,1931,US,326,305,292,18,-3,LAS,BOS,2381,1
2006,6,24,6,758,800,918,915,XE,80,75,52,3,-2,HRL,IAH,295,1
2006,6,29,4,1050,1030,1413,1355,OH,143,145,132,18,20,AUS,CVG,958,1
2006,6,18,7,2002,2004,2128,2131,AS,146,147,127,-3,-2,SEA,JNU,909,0
2006,9,10,7,1303,1250,1528,1507,DL,145,137,121,21,13,EWR,ATL,745,1
2006,4,14,5,1344,1231,1541,1442,NW,117,131,92,59,73,JFK,DTW,508,1
2006,8,3,4,832,833,1008,958,UA,156,145,126,10,-1,DEN,LAX,862,1
2006,7,14,5,2022,2025,2112,2119,UA,110,114,85,-7,-3,DEN,LAS,629,0
2006,12,24,7,654,650,858,900,MQ,124,130,108,-2,4,BOS,RDU,612,1
2006,3,3,5,1732,1742,1835,1834,EV,63,52,43,1,-10,CSG,ATL,83,1
2006,2,22,3,1717,1715,1832,1841,AS,75,86,65,-9,2,PDX,SMF,479,1
2006,2,22,3,1418,1425,1523,1535,FL,65,70,51,-12,-7,ROC,BWI,277,0
2006,5,28,7,647,655,1043,1027,UA,176,152,131,16,-8,ORD,MCO,1005,1
2006,10,15,7,2149,2110,2254,2215,WN,65,65,51,39,39,SAN,PHX,304,1
2006,5,28,7,1530,1535,1616,1623,OO,46,48,35,-7,-5,LAX,SAN,109,0
2006,12,17,7,1840,1840,2024,2005,MQ,104,85,58,19,0,EVV,ORD,273,1
2006,6,8,4,815,815,940,950,WN,85,95,71,-10,0,MDW,BHM,570,0
2006,8,6,7,1642,1621,1943,1936,DL,181,195,160,7,21,BOS,FLL,1237,1
2006,10,15,7,1655,1700,1758,1814,US,63,74,46,-16,-5,DCA,LGA,214,0
2006,5,28,7,840,840,950,1005,WN,70,85,62,-15,0,OAK,SAN,446,0
2006,12,19,2,1555,1555,1838,1841,YV,103,106,87,-3,0,STL,CLT,575,0
2006,1,1,7,2024,1955,2154,2130,WN,90,95,71,24,29,SLC,PHX,507,1
2006,1,4,3,1731,1735,1830,1831,OO,119,116,99,-1,-4,SGF,DEN,637,0
2006,9,13,3,837,845,1123,1207,CO,346,382,321,-44,-8,EWR,SFO,2565,0
2006,10,18,3,1511,1516,1606,1608,OO,115,112,99,-2,-5,SLC,PDX,630,0
2006,8,11,5,2131,2105,2252,2230,WN,81,85,65,22,26,LAS,OAK,407,1
2006,10,22,7,1520,1505,1639,1628,OO,79,83,61,11,15,MSO,SLC,436,1
2006,8,14,1,648,650,947,1005,UA,119,135,103,-18,-2,ORD,BOS,867,0
2006,6,4,7,2024,2016,2137,2146,MQ,73,90,59,-9,8,ORD,OMA,416,1
2006,8,19,6,1644,1652,2027,2050,XE,163,178,136,-23,-8,MCI,EWR,1092,0
2006,1,3,2,1415,1335,1454,1422,NW,39,47,24,32,40,MBS,DTW,98,1
2006,11,26,7,733,730,855,850,MQ,82,80,60,5,3,ORD,BNA,409,1
2006,11,22,3,1302,1240,1546,1525,WN,104,105,80,21,22,LAX,SLC,590,1
2006,4,8,6,651,700,759,759,NW,68,59,46,0,-9,CID,MSP,221,0
2006,11,22,3,1114,1118,1215,1227,OO,61,69,47,-12,-4,SBP,LAX,155,0
2006,1,31,2,1431,1438,1648,1704,DL,77,86,61,-16,-7,MSY,ATL,425,0
2006,11,16,4,1231,1155,1435,1400,WN,64,65,51,35,36,MDW,DTW,229,1
2006,9,30,6,1030,1025,1606,1610,WN,216,225,204,-4,5,OAK,HOU,1642,1
2006,8,7,1,2127,2120,525,521,AA,298,301,278,4,7,LAX,MIA,2342,1
2006,6,16,5,1245,1245,1348,1415,CO,123,150,107,-27,0,EWR,ORD,719,0
2006,10,24,2,1651,1645,1915,1925,WN,144,160,133,-10,6,BUF,TPA,1054,1
2006,9,22,5,937,935,1109,1115,US,92,100,78,-6,2,RNO,PHX,601,1
2006,7,31,1,737,740,939,940,MQ,122,120,100,-1,-3,CMI,DFW,693,0
2006,11,8,3,626,632,752,759,NW,86,87,70,-7,-6,DFW,MEM,432,0
2006,5,23,2,1035,1035,1105,1114,YV,90,99,76,-9,0,BUF,ORD,473,0
2006,9,10,7,825,833,1027,1033,UA,122,120,100,-6,-8,SFO,SEA,679,0
2006,1,26,4,758,620,924,750,F9,146,150,115,94,98,IAH,DEN,861,1
2006,2,20,1,1856,1900,2104,2115,OO,68,75,54,-11,-4,LAS,SLC,368,0
2006,8,2,3,1745,1753,1851,1905,YV,66,72,51,-14,-8,GJT,DEN,212,0
2006,4,19,3,1120,1120,1255,1311,DL,95,111,79,-16,0,ATL,FLL,581,0
2006,6,8,4,1546,1545,1850,1913,DL,544,568,522,-23,1,ATL,HNL,4502,1
2006,11,28,2,928,930,1026,1025,XE,58,55,37,1,-2,IAH,LFT,201,1
2006,8,30,3,1028,1020,1050,1042,OH,82,82,68,8,8,CVG,ATW,411,1
2006,8,24,4,1716,1655,1947,1928,AA,271,273,248,19,21,ORD,SFO,1846,1
2006,5,30,2,1533,1526,1638,1623,NW,125,117,92,15,7,DTW,MCI,629,1
2006,8,1,2,1648,1656,2142,2149,AA,174,173,151,-7,-8,SAN,DFW,1171,0
2006,10,6,5,1930,1910,2049,2030,YV,79,80,63,19,20,MYR,IAD,372,1
2006,12,28,4,1442,1435,1813,1815,AA,151,160,133,-2,7,DFW,DTW,987,1
2006,9,13,3,846,840,1536,1550,WN,230,250,214,-14,6,PHX,MCO,1848,1
2006,6,2,5,802,800,933,921,US,91,81,61,12,2,SNA,PHX,338,1
2006,9,12,2,1426,1425,1604,1558,US,98,93,81,6,1,CLT,PHL,448,1
2006,8,30,3,1453,1500,1650,1630,XE,117,90,47,20,-7,IAD,EWR,213,1
2006,12,19,2,1838,1815,2016,1954,NW,98,99,76,22,23,BWI,DTW,408,1
2006,6,16,5,1313,1315,1731,1723,UA,198,188,144,8,-2,ORD,FLL,1182,1
2006,3,28,2,1403,1355,1900,1900,WN,177,185,161,0,8,LAX,MCI,1363,1
2006,2,6,1,0,1630,0,1829,US,0,119,0,0,0,EWR,CLT,529,0
2006,1,5,4,1150,1150,1157,1200,WN,67,70,50,-3,0,PHX,ONT,325,0
2006,4,4,2,700,700,810,810,WN,70,70,56,0,0,ONT,SJC,333,0
2006,4,25,2,556,600,658,706,US,62,66,45,-8,-4,PIT,PHL,267,0
2006,10,6,5,1724,1726,1816,1745,EV,112,79,63,31,-2,SLC,LAS,368,1
2006,9,24,7,1948,1953,2033,2046,YV,105,113,84,-13,-5,DEN,PHX,602,0
2006,1,16,1,642,647,727,743,MQ,45,56,34,-16,-5,GRB,ORD,174,0
2006,4,27,4,652,655,1006,1005,AA,254,250,227,1,-3,BOS,DFW,1562,1
2006,3,23,4,924,900,1102,1055,CO,278,295,263,7,24,CLE,LAX,2053,1
2006,12,1,5,0,825,0,1000,AA,0,95,0,0,0,BNA,ORD,409,0
2006,2,1,3,1437,1440,1725,1700,XE,228,200,211,25,-3,PIT,IAH,1117,1
2006,6,30,5,1134,1135,1230,1240,WN,56,65,46,-10,-1,LAX,SJC,308,0
2006,6,6,2,857,906,857,908,MQ,60,62,44,-11,-9,TVC,ORD,224,0
2006,1,14,6,1700,1700,1805,1815,WN,65,75,50,-10,0,OAK,LAX,337,0
2006,1,28,6,730,731,753,750,MQ,83,79,53,3,-1,SDF,ORD,286,1
2006,5,8,1,743,750,1040,1038,YV,117,108,84,2,-7,STL,CLT,575,1
2006,11,24,5,1257,1300,1351,1410,MQ,54,70,39,-19,-3,LGA,DCA,214,0
2006,9,22,5,1050,1015,1303,1225,MQ,73,70,51,38,35,ORD,SDF,286,1
2006,6,3,6,1721,1700,1856,1820,B6,95,80,68,36,21,BUF,JFK,301,1
2006,8,5,6,713,719,839,850,MQ,146,151,123,-11,-6,GSP,DFW,862,0
2006,3,14,2,1203,1200,1620,1504,AA,197,124,109,76,3,ORD,LGA,733,1
2006,9,22,5,1655,1700,1807,1808,US,72,68,41,-1,-5,BOS,LGA,185,0
2006,9,2,6,2144,2147,2318,2329,UA,214,222,198,-11,-3,IAD,DEN,1452,0
2006,8,15,2,1832,1825,1924,1925,WN,52,60,37,-1,7,LAS,ONT,197,1
2006,10,22,7,805,810,1106,1040,AA,301,270,243,26,-5,ORD,LAX,1745,1
2006,6,10,6,2045,2048,2207,2216,OO,142,148,125,-9,-3,DEN,SBA,916,0
2006,8,8,2,1609,1600,1652,1648,MQ,43,48,28,4,9,LAX,SBP,155,1
2006,5,2,2,2005,2005,2131,2130,WN,86,85,68,1,0,OAK,SAN,446,1
2006,12,8,5,623,620,710,715,MQ,47,55,23,-5,3,ACT,DFW,89,1
2006,3,10,5,1013,1013,1330,1332,YV,137,139,99,-2,0,PHX,SAT,843,0
2006,10,15,7,1439,1430,1549,1550,MQ,70,80,54,-1,9,DCA,JFK,213,1
2006,10,29,7,1322,1325,1843,1852,DL,201,207,173,-9,-3,SLC,CVG,1449,0
2006,10,18,3,943,938,1101,1055,OO,78,77,59,6,5,ONT,SFO,363,1
2006,6,22,4,1953,1700,2118,1815,XE,85,75,57,183,173,SDF,CLE,304,1
2006,1,3,2,1306,1309,1351,1345,OO,105,96,91,6,-3,BIS,DEN,517,1
2006,4,2,7,1105,1105,1333,1345,CO,148,160,118,-12,0,EWR,MCO,938,0
2006,6,19,1,1655,1700,1755,1811,US,60,71,38,-16,-5,LGA,BOS,185,0
2006,2,18,6,915,915,1240,1133,OH,205,138,183,67,0,ATL,JFK,760,1
2006,10,26,4,725,730,842,836,DL,77,66,44,6,-5,SAV,ATL,215,1
2006,7,17,1,609,615,1215,1219,CO,246,244,226,-4,-6,PDX,IAH,1825,0
2006,8,24,4,2052,1936,2327,2221,UA,95,105,76,66,76,PHX,DEN,602,1
2006,3,13,1,1703,1710,2213,2240,AA,190,210,174,-27,-7,LAX,STL,1593,0
2006,10,19,4,1511,1512,1642,1628,OO,91,76,58,14,-1,SLC,BIL,387,1
2006,9,17,7,1153,1155,1318,1330,MQ,85,95,74,-12,-2,BOS,DCA,399,0
2006,4,26,3,820,825,1031,1022,US,131,117,117,9,-5,BDL,CLT,644,1
2006,8,10,4,0,1340,0,1935,WN,0,235,0,0,0,SAN,MDW,1728,0
2006,2,2,4,1228,1236,1353,1413,NW,85,97,68,-20,-8,SYR,DTW,374,0
2006,4,19,3,905,900,1535,1600,WN,210,240,197,-25,5,LAS,CMH,1772,1
2006,4,25,2,1145,1145,1231,1238,EV,106,113,78,-7,0,ATL,XNA,589,0
2006,7,5,3,830,835,908,918,HA,38,43,28,-10,-5,HNL,KOA,163,0
2006,1,11,3,905,800,1105,954,EV,120,114,104,71,65,ORF,ATL,516,1
2006,1,20,5,1030,1028,1450,1455,UA,200,207,161,-5,2,PHX,ORD,1440,1
2006,10,13,5,1905,1905,2046,2050,AA,101,105,79,-4,0,STL,DFW,551,0
2006,4,27,4,1932,1935,2015,2023,NW,43,48,27,-8,-3,MEM,LIT,129,0
2006,8,25,5,2034,2040,2226,2224,DL,292,284,266,2,-6,CVG,SEA,1964,1
2006,9,13,3,709,705,829,825,US,80,80,54,4,4,DCA,CLT,331,1
2006,8,22,2,2145,2131,2251,2232,DL,126,121,98,19,14,ATL,MCI,692,1
2006,2,3,5,730,730,834,835,WN,124,125,111,-1,0,PHX,OAK,646,0
2006,3,6,1,1808,1801,1924,1914,AA,196,193,174,10,7,AUS,LAX,1242,1
2006,10,3,2,1432,1434,1447,1446,DL,75,72,54,1,-2,ATL,MEM,332,1
2006,11,2,4,1234,1240,1410,1345,MQ,156,125,110,25,-6,SYR,ORD,607,1
2006,10,29,7,937,943,1203,1159,UA,146,136,116,4,-6,DFW,ORD,802,1
2006,4,24,1,1003,1002,1127,1113,MQ,84,71,50,14,1,ORD,DSM,299,1
2006,12,20,3,2146,2145,2324,2336,US,98,111,80,-12,1,CLT,PBI,590,1
2006,11,5,7,1819,1757,1955,1920,FL,96,83,61,35,22,DAY,BWI,406,1
2006,1,16,1,1738,1700,2124,2058,MQ,166,178,145,26,38,XNA,LGA,1147,1
2006,11,7,2,2112,2115,511,500,AA,299,285,279,11,-3,LAX,FLL,2342,1
2006,1,26,4,940,858,1354,1308,AA,194,190,178,46,42,DFW,BDL,1471,1
2006,7,18,2,1459,1505,1559,1607,XE,60,62,40,-8,-6,BUF,CLE,192,0
2006,4,16,7,1517,1520,1854,1910,B6,397,410,196,-16,-3,BOS,SJC,2689,0
2006,7,27,4,1820,1810,1926,1922,OH,66,72,45,4,10,DTW,CVG,229,1
2006,1,26,4,1728,1732,1824,1830,MQ,56,58,31,-6,-4,MLI,ORD,139,0
2006,10,7,6,725,715,919,908,DL,114,113,87,11,10,BWI,ATL,576,1
2006,6,21,3,1741,1753,2140,2141,AA,239,228,222,-1,-12,SJU,BWI,1565,0
2006,1,26,4,553,600,1044,1055,AA,171,175,159,-11,-7,LAS,STL,1372,0
2006,5,22,1,1901,1854,2108,2119,AA,127,145,107,-11,7,MDW,DFW,797,1
2006,11,23,4,1702,1705,1744,1750,OO,102,105,85,-6,-3,SLC,GEG,546,0
2006,5,28,7,1327,1330,1533,1530,OO,66,60,31,3,-3,ORD,LAN,179,1
2006,9,5,2,1342,1345,1516,1530,FL,154,165,136,-14,-3,MCO,DFW,984,0
2006,8,11,5,1402,1411,1604,1625,XE,122,134,96,-21,-9,IND,EWR,644,0
2006,2,15,3,913,922,1017,1035,DL,64,73,43,-18,-9,CHS,ATL,259,0
2006,12,5,2,1727,1730,2026,2039,B6,179,189,165,-13,-3,BOS,MCO,1121,0
2006,5,4,4,715,715,930,940,WN,135,145,117,-10,0,BWI,TPA,842,0
2006,11,24,5,1421,1414,1605,1610,OO,164,176,150,-5,7,BHM,DEN,1082,1
2006,2,10,5,1302,1250,1445,1440,WN,103,110,94,5,12,PHX,DEN,602,1
2006,1,5,4,655,655,755,755,WN,120,120,93,0,0,SLC,OAK,588,0
2006,12,9,6,754,759,917,917,OO,83,78,57,0,-5,BZN,SLC,347,0
2006,12,25,1,1536,1540,1741,1753,US,65,73,51,-12,-4,SNA,PHX,338,0
2006,12,13,3,1357,1350,1618,1610,AA,141,140,118,8,7,ORD,MSY,837,1
2006,6,8,4,1315,1248,1452,1425,OO,97,97,84,27,27,CPR,SLC,320,1
2006,8,31,4,1225,1127,1519,1416,CO,174,169,150,63,58,TPA,EWR,998,1
2006,9,7,4,1330,1325,1858,1900,AA,268,275,252,-2,5,DFW,SJU,2165,1
2006,1,7,6,1200,1200,1435,1440,WN,95,100,83,-5,0,BNA,BWI,588,0
2006,9,7,4,610,615,805,815,XE,115,120,94,-10,-5,PVD,CLE,540,0
2006,11,13,1,550,600,852,855,EV,122,115,81,-3,-10,SHV,ATL,552,0
2006,9,27,3,1709,1645,1801,1739,OO,52,54,33,22,24,SFO,CIC,153,1
2006,1,17,2,915,910,1055,1052,CO,160,162,132,3,5,IAH,TUS,936,1
2006,7,2,7,951,949,1115,1120,DL,264,271,229,-5,2,ATL,ONT,1900,1
2006,11,8,3,1513,1500,1836,1815,F9,143,135,118,21,13,SAN,DEN,853,1
2006,11,3,5,1650,1700,1907,1913,OH,137,133,101,-6,-10,LGA,CVG,585,0
2006,9,15,5,620,620,736,740,WN,76,80,56,-4,0,SMF,LAX,373,0
2006,1,14,6,1112,1120,1557,1613,US,165,173,152,-16,-8,DEN,CLT,1337,0
2006,3,29,3,737,740,921,925,DL,104,105,80,-4,-3,ATL,FLL,581,0
2006,3,12,7,1400,1240,1538,1405,WN,98,85,80,93,80,MDW,MCI,405,1
2006,1,19,4,1216,1216,1705,1718,AA,169,182,142,-13,0,SNA,DFW,1205,0
2006,12,14,4,819,820,911,917,OO,112,117,89,-6,-1,SLC,BUR,574,0
2006,11,15,3,1500,1500,1655,1601,OO,115,61,51,54,0,SLC,TWF,175,1
2006,12,26,2,1302,1158,1525,1500,CO,203,242,186,25,64,PHL,IAH,1324,1
2006,10,16,1,629,635,812,825,MQ,103,110,81,-13,-6,DFW,DSM,624,0
2006,6,16,5,657,700,848,846,AS,111,106,91,2,-3,SMF,SEA,605,1
2006,6,24,6,1759,1721,1945,1904,AA,166,163,144,41,38,DFW,JAC,1046,1
2006,9,13,3,1620,1610,1810,1759,EV,170,169,126,11,10,ATL,MSP,906,1
2006,1,28,6,1633,1640,1911,1942,CO,158,182,136,-31,-7,EWR,TPA,998,0
2006,1,16,1,557,600,654,700,XE,57,60,34,-6,-3,SBN,CLE,232,0
2006,9,2,6,1815,1826,2014,2045,UA,179,199,149,-31,-11,FLL,ORD,1182,0
2006,1,20,5,925,925,1052,1111,DL,147,166,126,-19,0,ATL,MSP,906,0
2006,11,23,4,1150,1152,1430,1440,FL,100,108,84,-10,-2,MDW,ATL,590,0
2006,8,8,2,2107,2100,2303,2257,AA,236,237,212,6,7,DFW,SEA,1660,1
2006,9,21,4,915,915,1210,1159,OH,175,164,120,11,0,LGA,JAX,834,1
2006,5,10,3,608,600,1302,1232,DL,234,212,211,30,8,TUS,ATL,1541,1
2006,5,31,3,1625,1625,1834,1850,WN,69,85,58,-16,0,BNA,CLE,448,0
2006,1,31,2,737,740,1035,1037,AA,118,117,98,-2,-3,ORD,EWR,719,0
2006,12,3,7,750,755,937,945,MQ,47,50,28,-8,-5,ORD,FWA,157,0
2006,4,9,7,627,630,1409,1436,US,282,306,269,-27,-3,SEA,PHL,2378,0
2006,4,2,7,1200,1150,1312,1310,WN,72,80,61,2,10,LAX,TUS,451,1
2006,8,30,3,1544,1546,1834,1830,AA,170,164,123,4,-2,IAH,ORD,925,1
2006,2,8,3,1501,1505,1529,1530,EV,88,85,60,-1,-4,SLC,RNO,422,0
2006,11,26,7,1351,1330,1838,1825,F9,167,175,140,13,21,DEN,ATL,1199,1
2006,5,7,7,1436,1437,1518,1528,UA,102,111,84,-10,-1,DEN,PHX,602,0
2006,4,8,6,717,720,852,900,WN,95,100,80,-8,-3,MCO,RDU,534,0
2006,12,12,2,1325,1330,1439,1442,CO,74,72,53,-3,-5,MSY,IAH,305,0
2006,7,25,2,652,700,755,810,CO,63,70,39,-15,-8,DFW,IAH,224,0
2006,10,24,2,1601,1600,1828,1820,WN,267,260,257,8,1,BNA,ONT,1751,1
2006,5,31,3,1125,1125,1412,1413,DL,167,168,146,-1,0,MCO,BOS,1121,0
2006,2,4,6,1329,1330,1709,1706,UA,340,336,321,3,-1,SFO,KOA,2367,1
2006,1,2,1,2115,2020,2155,2105,WN,40,45,28,50,55,AUS,HOU,148,1
2006,2,9,4,1249,1251,1441,1500,AA,172,189,157,-19,-2,RDU,DFW,1062,0
2006,1,4,3,1005,1006,1255,1300,UA,110,114,97,-5,-1,DEN,MSP,680,0
2006,11,1,3,1859,1859,2015,2031,OH,76,92,62,-16,0,DCA,BOS,399,0
2006,2,16,4,1733,1720,1842,1830,UA,69,70,56,12,13,DEN,ABQ,349,1
2006,11,10,5,2040,2030,2150,2151,OH,70,81,58,-1,10,CVG,RDU,390,1
2006,5,1,1,837,835,937,953,YV,60,78,44,-16,2,IAD,CLE,288,1
2006,7,12,3,1038,1045,1202,1211,OO,84,86,61,-9,-7,DEN,SLC,391,0
2006,1,22,7,1516,1515,1641,1639,XE,85,84,46,2,1,CLE,IAD,288,1
2006,12,20,3,0,704,0,1048,UA,0,164,0,0,0,SEA,DEN,1024,0
2006,5,5,5,1943,1805,2138,2030,FL,115,145,100,68,98,PHL,ATL,665,1
2006,3,23,4,650,650,903,902,MQ,73,72,47,1,0,ORD,CVG,264,1
2006,2,4,6,635,635,907,908,YV,92,93,68,-1,0,BFL,PHX,425,0
2006,3,22,3,1257,1300,1624,1631,NW,147,151,118,-7,-3,MSP,PHL,980,0
2006,10,8,7,1207,1210,1337,1320,NW,90,70,44,17,-3,OMA,MSP,282,1
2006,2,23,4,1918,1828,2050,2002,MQ,152,154,129,48,50,ALB,ORD,723,1
2006,12,6,3,1733,1730,2014,2017,US,341,347,318,-3,3,CLT,SFO,2296,1
2006,11,21,2,907,845,1002,948,EV,115,123,88,14,22,ATL,TUL,674,1
2006,5,23,2,1455,1455,1643,1655,WN,228,240,216,-12,0,STL,LAX,1593,0
2006,8,4,5,944,954,1129,1130,FL,165,156,106,-1,-10,EWR,MDW,711,0
2006,8,19,6,1201,1210,1716,1657,AA,195,167,134,19,-9,LAS,DFW,1055,1
2006,4,19,3,753,755,1038,1049,YV,105,114,84,-11,-2,ORD,RDU,647,0
2006,7,1,6,1915,1800,2026,1910,WN,71,70,55,76,75,SJC,ONT,333,1
2006,12,5,2,1110,1115,1149,1202,NW,39,47,24,-13,-5,MSP,LSE,120,0
2006,5,22,1,1017,1027,1125,1143,OO,68,76,55,-18,-10,ABQ,DEN,349,0
2006,2,9,4,1640,1625,1945,1930,WN,125,125,102,15,15,MDW,PHL,668,1
2006,2,25,6,2021,2030,2138,2148,AA,137,138,116,-10,-9,MIA,BNA,806,0
2006,3,9,4,1511,1511,1630,1634,YV,79,83,59,-4,0,ELP,PHX,347,0
2006,2,16,4,1607,1604,2231,2249,DL,204,225,178,-18,3,LAS,ATL,1747,1
2006,7,26,3,2120,2047,2158,2127,EV,98,100,72,31,33,ATL,LFT,503,1
2006,3,8,3,1646,1646,1955,1953,EV,129,127,101,2,0,DSM,ATL,743,1
2006,11,4,6,905,855,1015,1015,WN,70,80,56,0,10,RNO,LAX,390,1
2006,12,24,7,1147,1155,1323,1333,UA,156,158,119,-10,-8,LGA,ORD,733,0
2006,6,30,5,2055,2015,2208,2125,WN,73,70,55,43,40,BUR,SMF,358,1
2006,2,28,2,0,1150,0,1400,WN,0,70,0,0,0,SAN,PHX,304,0
2006,8,25,5,731,737,925,905,XE,114,88,64,20,-6,IAH,XNA,438,1
2006,4,18,2,1405,1345,1519,1454,NW,74,69,53,25,20,MEM,MSY,349,1
2006,3,23,4,1920,1853,2112,2023,EV,112,90,66,49,27,FAY,ATL,331,1
2006,10,7,6,2134,2115,2324,2302,FL,110,107,94,22,19,ATL,BWI,576,1
